step,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w
24,0.07539341,0.00016328227,0.09415304,0.999953,0.00033327824,0.009684983,0.0002715786,0.07539341;0.00016328227;0.09415304;0.0006613888;0.019370448;0.00053677685;-0.010074759;0.0057826927;-0.011475048;0.0048044645;8.483285;8.082655;8.498644;8.099896
25,0.08613499,0.00019866304,0.09507975,0.99986845,0.00035354865,0.016208217,0.0003185264,0.08613499;0.00019866304;0.09507975;0.00069704524;0.032418076;0.00062583725;-0.010092368;0.0062932195;-0.011518754;0.0052713444;9.027619;8.624184;9.044679;8.643958
26,0.09691124,0.00023566325,0.095328435,0.9999831,0.0002634997,0.005795977,0.00041473968,0.09691124;0.00023566325;0.095328435;0.00052221795;0.011592236;0.00082646654;-0.007458376;0.0065367226;-0.009006622;0.005494003;9.581515;9.187552;9.600925;9.20974
27,0.107695535,0.00027250702,0.094592795,0.999992,0.00018152682,-0.0039452743,0.00050795334,0.107695535;0.00027250702;0.094592795;0.00036707023;-0.007890384;0.0010173629;-0.0062002926;0.0066531603;-0.007806759;0.0056004804;10.156639;9.771699;10.178288;9.796184
28,0.11848729,0.0003092102,0.09287364,0.9999145,0.000106817075,-0.013058397,0.000598142,0.11848729;0.0003092102;0.09287364;0.00022931569;-0.026117407;0.001199381;-0.0055993656;0.0067089046;-0.007233656;0.0056514596;10.751981;10.375634;10.7757635;10.402307
29,0.13085456,0.00033915782,0.091302305,0.9999693,0.00049296586,0.0077969283,0.00045772552,0.13085456;0.00033915782;0.091302305;0.000978883;0.015594464;0.0009078464;-0.005310997;-0.0034503324;-0.0069585876;-0.0048997556;11.366539;10.954698;11.392354;10.982808
30,0.14329247,0.00037670726,0.08935542,0.99997926,0.000361454,-0.0064009335,0.00056636595,0.14329247;0.00037670726;0.08935542;0.0007302035;-0.012801544;0.0011374293;-0.0051642624;-0.008304303;-0.006790727;-0.009940918;11.97544;11.553839;12.002938;11.583319
31,0.15741715,0.00044604804,0.08761709,0.9999235,-0.0018426382,0.01209226,0.0017818117,0.15741715;0.00044604804;0.08761709;-0.0037291867;0.024178464;0.003608978;-0.0051001892;-3.931589e-05;-0.0067165745;-0.0125000505;12.602909;12.127401;12.63201;12.150425
32,0.17131181,0.000342026,0.08557879,0.9999938,-0.00092323043,-0.0028171227,0.0018986593,0.17131181;0.000342026;0.08557879;-0.0018357824;-0.0056377472;0.0037921635;-0.0076066605;0.0039160596;-0.0108377645;-0.013714353;13.236381;12.721301;13.263066;12.738176
33,0.18718565,0.00022061713,0.087765664,0.99999803,-0.000402225,3.16358e-05,0.0019258839,0.18718565;0.00022061713;0.087765664;-0.0008045705;6.17222e-05;0.0038517953;-0.019490896;0.0040183016;-0.0131633505;-0.018262962;13.836129;13.296729;13.853319;13.307403
34,0.20349628,3.0728734e-05,0.08949895,0.9999956,0.0022597022,-0.00052521663,0.0017940832,0.20349628;3.0728734e-05;0.08949895;0.0045212875;-0.0010423209;0.003590535;-0.027156945;0.0038637754;-0.014102656;-0.020225137;14.445752;13.87924;14.455363;13.888907
35,0.2198041,-0.0001564676,0.090250865,0.99998677,0.004747786,-0.00105405,0.0016658928,0.2198041;-0.0001564676;0.090250865;0.009499122;-0.002092255;0.003341764;-0.030820595;0.0037879024;-0.0145534305;-0.021164391;15.073952;14.481619;15.0763445;14.490328
36,0.23629464,-0.00022095045,0.09017209,0.9999891,0.0013686569,0.0029432352,0.0033583792,0.23629464;-0.00022095045;0.09017209;0.0027175657;0.005895634;0.006708797;-0.03258238;0.0037398145;-0.014780648;-0.021457663;15.719839;15.102913;15.715357;15.101053
37,0.25277752,-0.00028841142,0.08911174,0.9999637,-0.0018023439,0.0066624354,0.004993015,0.25277752;-0.00028841142;0.08911174;-0.003671422;0.013306784;0.010010738;-0.033420537;0.00371993;-0.014885948;-0.021594621;16.382578;15.742229;16.371548;15.730304
38,0.26915562,-0.0005621462,0.08739712,0.9999763,0.00055363687,-0.00523093,0.004430958,0.26915562;-0.0005621462;0.08739712;0.0011536671;-0.0104569;0.008868101;-0.036937233;0.0037250782;-0.016381655;-0.021645358;17.053453;16.398731;17.037823;16.377218
39,0.28687373,-0.00079559116,0.085666664,0.9999409,0.00043178862,0.009880578,0.0045152684,0.28687373;-0.00079559116;0.085666664;0.0007744508;0.019765176;0.009023357;-0.038622804;0.012167777;-0.017101731;-0.013174847;17.739956;17.03262;17.719942;17.001635
40,0.3035709,-0.0010019864,0.08385331,0.9999706,-5.412114e-05,-0.00628041,0.004377597,0.3035709;-0.0010019864;0.08385331;-5.3257103e-05;-0.012561258;0.008755062;-0.045398455;0.016201252;-0.021157289;-0.009127769;18.451141;17.683971;18.427946;17.643967
41,0.32141277,-0.001102366,0.086231105,0.99997693,-0.00065440516,-0.005596396,0.0037920617,0.32141277;-0.001102366;0.086231105;-0.0012664163;-0.011197732;0.0075771725;-0.041206077;0.01582121;-0.0152780935;-0.0096796565;19.12087;18.355305;19.092066;18.298668
42,0.33963647,-0.0012298931,0.08790453,0.99999344,0.00029098013,0.0025156827,0.002596897,0.33963647;-0.0012298931;0.08790453;0.00056889775;0.0050328653;0.005192385;-0.039199796;0.012794132;-0.012466164;-0.012168635;19.806307;19.029884;19.77216;18.960459
43,0.3578879,-0.0013335015,0.08884765,0.9999903,-0.00038186347,-0.0037664783,0.0022408084,0.3578879;-0.0013335015;0.08884765;-0.0007468611;-0.007534668;0.004478839;-0.038270053;0.011342774;-0.011212904;-0.013362785;20.498251;19.719969;20.455645;19.638363
44,0.37689233,-0.0014496314,0.08934132,0.99998784,-0.00019476035,0.0046861623,0.0014851053,0.37689233;-0.0014496314;0.08934132;-0.0004034526;0.0093717715;0.0029721353;-0.037823405;0.0056409235;-0.010611598;-0.013843465;21.204836;20.401884;21.154173;20.311115
45,0.39581153,-0.001677468,0.08917695,0.99999356,0.0016067995,-0.003151725,0.0006184715,0.39581153;-0.001677468;0.08917695;0.0032175463;-0.006301464;0.0012470884;-0.038227264;0.0029179465;-0.012562609;-0.014072541;21.919292;21.098959;21.857212;20.999462
46,0.415068,-0.0015902783,0.08835122,0.9999713,-0.0075598187,-4.606221e-06,0.00033501541,0.415068;-0.0015902783;0.08835122;-0.015119781;-1.4277493e-05;0.0006699422;-0.038425397;0.0016124956;-0.0134994835;-0.0148497075;22.647324;21.810434;22.57437;21.685223
47,0.43444785,-0.0023790477,0.08722845,0.9999831,0.0052574123,0.0023267092,-0.0008025172,0.43444785;-0.0023790477;0.08722845;0.01051869;0.0046449187;-0.0016294909;-0.04216128;-0.0054398244;-0.013933487;-0.0152078075;23.378262;22.527088;23.304987;22.385937
48,0.45397073,-0.0022617418,0.08583748,0.99997884,-0.0057580476,0.0030134316,8.6926826e-05,0.45397073;-0.0022617418;0.08583748;-0.01151684;0.006025772;0.00020855675;-0.043968767;-0.008831166;-0.010336029;-0.010718924;24.122005;23.257227;24.038313;23.093197
49,0.47382796,-0.0028342775,0.08747267,0.99999845,-0.0016094716,0.0006788758,0.00017500963,0.47382796;-0.0028342775;0.08747267;-0.0032191845;0.0013571866;0.00035220428;-0.046370793;-0.010892905;-0.011204229;-0.008560391;24.876215;23.976982;24.74204;23.81439
50,0.4940537,-0.003774595,0.089208744,0.9999874,0.0049137287,-0.0009090522,0.00027305927,0.4940537;-0.003774595;0.089208744;0.009828005;-0.0018153994;0.00055504637;-0.047770653;-0.013997175;-0.0114067495;-0.00753346;25.631514;24.690144;25.444996;24.548851
51,0.5144377,-0.004256606,0.09034571,0.9999988,-0.0008860827,0.0007847582,0.0009288057,0.5144377;-0.004256606;0.09034571;-0.0017736248;0.0015678697;0.0018590038;-0.048448857;-0.015489026;-0.010005701;-0.0063307425;26.373438;25.41695;26.158142;25.288256
52,0.53481567,-0.0047442284,0.09050058,0.99997604,-0.0063101943,0.0023560512,0.0015629862,0.53481567;-0.0047442284;0.09050058;-0.012627927;0.0046922825;0.0031556722;-0.048766885;-0.016195843;-0.009330925;-0.005750487;27.093935;26.15676;26.87517;26.040062
53,0.5549778,-0.0054591303,0.0898853,0.99998355,-0.0040770033,-0.003531332,0.0019448072,0.5549778;-0.0054591303;0.0898853;-0.008140432;-0.0070784655;0.0038608632;-0.048267245;-0.01652656;-0.009001928;-0.005466393;27.794239;26.906168;27.579535;26.800741
54,0.5753632,-0.0063783797,0.08850101,0.9999824,0.0052055162,-0.002006058,0.0019783687,0.5753632;-0.0063783797;0.08850101;0.010419059;-0.00399146;0.0039775954;-0.04802904;-0.01637636;-0.008845025;-0.0053310846;28.46582;27.633598;28.263268;27.548372
55,0.5956995,-0.0063056173,0.08683722,0.9999776,-0.0061227027,-0.0019137742,0.0019140061,0.5956995;-0.0063056173;0.08683722;-0.012238204;-0.0038509108;0.0038045296;-0.04792319;-0.016313273;-0.005586988;-0.0020922385;29.110046;28.344042;28.921667;28.2693
56,0.615833,-0.007126299,0.084920295,0.99996775,0.0069787866,-0.0015104982,0.0036504308,0.615833;-0.007126299;0.084920295;0.013968671;-0.0029699528;0.0073218085;-0.049137957;-0.016263885;-0.0040306184;-0.0005440936;29.72907;29.035055;29.555523;28.963997
57,0.635547,-0.0060763103,0.08593235,0.9999316,-0.0071242508,0.008968566,0.0023518412,0.635547;-0.0060763103;0.08593235;-0.014292492;0.017903352;0.004831943;-0.049712125;-0.014615979;-0.0019510648;0.00047460265;30.322657;29.67209;30.171852;29.62377
58,0.65365934,-0.006031666,0.08838543,0.9999885,-0.0022645735,0.0029667458,0.0030017921,0.65365934;-0.006031666;0.08838543;-0.004547002;0.005919863;0.006017095;-0.041283112;-0.013335725;0.0044560754;0.00096265157;30.918463;30.29846;30.78619;30.25806
59,0.67177427,-0.0059824456,0.089855306,0.9999873,0.0022867264,-0.0026372087,0.003629735,0.67177427;-0.0059824456;0.089855306;0.004592619;-0.005257774;0.0072716037;-0.037261084;-0.012728165;0.007512512;0.0011918518;31.476189;30.900255;31.359041;30.865553
60,0.6899154,-0.0058521596,0.09048704,0.99999535,0.00034720678,-0.00095022045,0.0028642495,0.6899154;-0.0058521596;0.09048704;0.00069985504;-0.0018984444;0.0057291742;-0.03533602;-0.012434014;0.008976506;0.0011823907;32.00407;31.476545;31.899706;31.450706
61,0.70805144,-0.005723904,0.09013765,0.9999964,-0.0014635767,0.000629906,0.0021252697,0.70805144;-0.005723904;0.09013765;-0.0029298274;0.001253587;0.004252385;-0.034415316;-0.012292175;0.009676976;0.001179227;32.506767;32.027416;32.413464;32.00703
62,0.7261824,-0.005597541,0.088807374,0.9999917,-0.003154402,0.0021095304,0.0014117213,0.7261824;-0.005597541;0.088807374;-0.0063148076;0.0042101336;0.0028367576;-0.03397446;-0.0122232335;0.010012615;0.001178905;32.98698;32.5534;32.90339;32.53658
63,0.74393046,-0.005696703,0.08679218,0.99995285,0.0064245407,-0.00560192,0.0046481974,0.74393046;-0.005696703;0.08679218;0.012901714;-0.011143819;0.009368655;-0.03572152;-0.012210688;0.0101524405;0.0011583678;33.459076;33.055225;33.37138;33.04091
64,0.76016855,-0.0050074267,0.087734886,0.9999904,0.0005530839,-0.0008098178,0.0042628064,0.76016855;-0.0050074267;0.087734886;0.0011130632;-0.0016149055;0.008526542;-0.036542244;-0.012934697;0.014769799;0.0014427002;33.904102;33.560825;33.865353;33.53157
65,0.77613103,-0.0042163297,0.088114716,0.99996006,-0.004980515,0.0060717794,0.004252603,0.77613103;-0.0042163297;0.088114716;-0.010013176;0.01210101;0.00856608;-0.03693271;-0.0127883395;0.0170049;0.001580283;34.326344;34.03765;34.324703;33.993286
66,0.7911857,-0.003530282,0.08814935,0.9999508,-0.00428627,-0.0055259094,0.0070346063,0.7911857;-0.003530282;0.08814935;-0.008495001;-0.011111808;0.014022475;-0.030680897;-0.012729834;0.021930091;0.0016344251;34.748123;34.479267;34.759872;34.429813
67,0.8061973,-0.0028389783,0.08754625,0.9999491,-0.0031764084,0.0021513829,0.009328648,0.8061973;-0.0028389783;0.08754625;-0.0063927346;0.004243297;0.01867127;-0.027693199;-0.009701978;0.02428449;0.001776066;35.139465;34.901714;35.157036;34.855103
68,0.81996703,-0.0026977109,0.08764417,0.99993956,0.0027351365,-0.00049287657,0.010633688,0.81996703;-0.0026977109;0.08764417;0.005480455;-0.00092752464;0.021270404;-0.022888908;-0.005945678;0.033409905;0.0018485668;35.52048;35.31515;35.5583;35.252144
69,0.83351904,-0.002225337,0.08713253,0.9999459,-0.005448922,-0.0002955591,0.008848248,0.83351904;-0.002225337;0.08713253;-0.010892245;-0.0006875132;0.01769325;-0.02058035;-0.0041378923;0.039791476;-0.0013161894;35.87308;35.69297;35.922203;35.63518
70,0.8467239,-0.0022346836,0.0861685,0.99992144,0.0062977136,-4.987765e-05,0.010838139,0.8467239;-0.0022346836;0.0861685;0.012595853;3.6763537e-05;0.0216769;-0.022013301;0.0004975948;0.042822782;-0.0028442095;36.209797;36.05363;36.255127;35.990883
71,0.85943216,-0.0017015646,0.0848421,0.9999484,-0.0051475833,-0.0038283651,0.007874928,0.85943216;-0.0017015646;0.0848421;-0.010234824;-0.007737487;0.01571075;-0.02267601;0.0027329382;0.051523253;-0.00717085;36.52293;36.385605;36.571815;36.337387
72,0.8708148,-0.0021972496,0.085152425,0.99996257,0.0015907043,0.0009657157,0.008448424,0.8708148;-0.0021972496;0.085152425;0.003164984;0.0019582384;0.01689398;-0.018073544;0.00026195613;0.055664442;-0.008535843;36.858627;36.703255;36.864258;36.694363
73,0.8806103,-0.0021413087,0.08698158,0.9999627,0.00083148543,0.0021571137,0.008316725,0.8806103;-0.0021413087;0.08698158;0.0016270449;0.0043279114;0.016630167;-0.010429777;0.0004395057;0.06600646;-0.008226058;37.168404;37.011364;37.1675;37.017876
74,0.8898854,-0.0020836024,0.08830095,0.9999671,-7.1220034e-05,0.00024101158,0.008102054,0.8898854;-0.0020836024;0.08830095;-0.0001463408;0.00048085334;0.016204322;-0.0026644657;0.0005250557;0.07318137;-0.008047619;37.452785;37.288746;37.44213;37.31062
75,0.8991607,-0.0020267642,0.08863911,0.9999672,-0.0009158895,-0.0015468701,0.007895449,0.8991607;-0.0020267642;0.08863911;-0.0018073021;-0.0031081066;0.01578828;0.0010447163;0.0005662062;0.0766086;-0.00796209;37.70168;37.54211;37.686886;37.570263
76,0.90842396,-0.0020152344,0.088068746,0.9999565,0.0012469516,0.00072392885,0.009218319,0.90842396;-0.0020152344;0.088068746;0.002480453;0.001470785;0.018435096;0.002808229;0.00038456102;0.07823748;-0.007929307;37.924885;37.779892;37.90882;37.804844
77,0.91743433,-0.0017924622,0.08677113,0.9999487,-0.0063529187,-0.0008945941,0.007838652,0.91743433;-0.0017924622;0.08677113;-0.012691527;-0.0018886945;0.015665805;0.0036646568;0.00031189734;0.0793474;-0.0074767806;38.12755;37.996403;38.118134;38.02271
78,0.92611724,-0.0020250692,0.08499798,0.99993396,0.005031024,-0.0019844633,0.010136188,0.92611724;-0.0020250692;0.08499798;0.010101861;-0.003866684;0.02029255;0.00096952525;0.0028048086;0.07985962;-0.0072784955;38.31775;38.206425;38.30653;38.219723
79,0.93326473,-0.0013294382,0.085766844,0.99994725,0.0008141357,0.0012684007,0.010152852,0.93326473;-0.0013294382;0.085766844;0.001602436;0.002553203;0.020304035;-0.00030815482;0.0016162788;0.08800845;-0.009458467;38.488323;38.415543;38.520214;38.404545
80,0.9392957,-0.00089370244,0.08692072,0.99994534,0.0006415798,0.001243625,0.0103519,0.9392957;-0.00089370244;0.08692072;0.0012573462;0.0025004009;0.020702623;-0.006659545;-0.001931572;0.08855791;-0.014290993;38.667282;38.59763;38.70674;38.58377
81,0.9446814,-0.00053915347,0.08781324,0.9999458,0.0002303112,0.00062028214,0.0103854295,0.9446814;-0.00053915347;0.08781324;0.0004477141;0.0012452813;0.020770961;-0.009889311;-0.0035727702;0.088928424;-0.018562807;38.830376;38.75517;38.86659;38.745014
82,0.94990486,-0.00018693927,0.08783786,0.99994,-6.5115964e-05,-0.0031767688,0.010482127,0.94990486;-0.00018693927;0.08783786;-6.362682e-05;-0.0063545657;0.020964544;-0.012452512;-0.004356921;0.088167034;-0.02060336;38.965107;38.88718;38.99791;38.879276
83,0.9551005,0.00016402599,0.087046206,0.9999416,-0.00018915099,0.0020683866,0.01060459,0.9551005;0.00016402599;0.087046206;-0.0004221523;0.0041325316;0.021210495;-0.013676845;-0.0032396135;0.08780335;-0.020102179;39.073994;39.002964;39.103607;38.99648
84,0.9595362,0.0005130115,0.085799165,0.9999092,-0.00034869605,-0.0080615,0.010786674,0.9595362;0.0005130115;0.085799165;-0.00052348344;-0.016129762;0.02157025;-0.012056228;-0.0027062604;0.08515207;-0.019863086;39.177994;39.098038;39.204338;39.092537
85,0.96393377,0.0008461882,0.08391787,0.99993885,-0.0004683897,0.0008382277,0.011009131,0.96393377;0.0008461882;0.08391787;-0.0009551802;0.0016660409;0.022019517;-0.011282418;-0.0008117997;0.08388564;-0.01783007;39.255306;39.183376;39.27884;39.179726
86,0.96637315,0.0009304656,0.08497359,0.99993837,-0.00033922514,0.00021231761,0.011094223,0.96637315;0.0009304656;0.08497359;-0.0006831196;0.0004170822;0.022189047;-0.012393629;0.0020173918;0.084545046;-0.015221995;39.335068;39.262802;39.359966;39.261433
87,0.9682698,0.0009839813,0.08580331,0.99993765,-0.000262593,0.0002055429,0.011155129,0.9682698;0.0009839813;0.08580331;-0.0005297391;0.00040520175;0.02231083;-0.013393471;0.004360943;0.085225984;-0.013073073;39.392883;39.320896;39.4179;39.321007
88,0.9696288,0.001015026,0.08634664,0.99993736,-0.00019867187,0.00015213594,0.011187384,0.9696288;0.001015026;0.08634664;-0.00040072296;0.00029980764;0.022375295;-0.011494274;0.0063958014;0.08903405;-0.011162543;39.43092;39.360336;39.455463;39.36127
89,0.9704165,0.0010328189,0.086713776,0.99993724,-0.00015256924,0.00016245255,0.011204316,0.9704165;0.0010328189;0.086713776;-0.00030875969;0.00032146586;0.022409154;-0.009929277;0.0073302393;0.091979675;-0.010338942;39.452053;39.382942;39.476086;39.384193
90,0.9706837,0.0010352458,0.086942084,0.9999371,-0.00011846674,0.00015133615,0.011206795,0.9706837;0.0010352458;0.086942084;-0.00024031066;0.0002999981;0.0224141;-0.008431474;0.008008482;0.09418731;-0.009725702;39.456852;39.38882;39.480213;39.390003
91,0.9704634,0.0010196969,0.08709963,0.99993736,-8.613e-05,0.00013775699,0.011193658,0.9704634;0.0010196969;0.08709963;-0.00017533323;0.00027356853;0.02238781;-0.007102374;0.008790212;0.09589361;-0.009031222;39.445698;39.378353;39.468254;39.379173
92,0.9697753,0.0009845442,0.087219894,0.9999376,-5.7482237e-05,0.00011445854,0.011165804,0.9697753;0.0009845442;0.087219894;-0.00011751336;0.00022761915;0.022332085;-0.005953267;0.00971454;0.09731956;-0.008226802;39.41849;39.351864;39.440094;39.351906
93,0.9686355,0.00092893525,0.08732662,0.9999381,-4.0377716e-05,0.0001398971,0.011119849,0.9686355;0.00092893525;0.08732662;-8.3861734e-05;0.000278879;0.022240175;-0.004702591;0.01013673;0.09867538;-0.007929927;39.375122;39.309925;39.395504;39.30868
94,0.9670527,0.000850255,0.08738378,0.99993885,-3.555955e-05,0.00016238855,0.011053108,0.9670527;0.000850255;0.08738378;-7.470456e-05;0.0003239712;0.02210668;-0.0030278873;0.010385076;0.10027089;-0.007831949;39.31524;39.251854;39.33397;39.248913
95,0.96501136,0.0007518228,0.08750197,0.9999397,-2.271458e-05,8.797417e-05,0.010975048,0.96501136;0.0007518228;0.08750197;-4.7357473e-05;0.00017543919;0.021950545;-0.0020153006;0.011128579;0.10204498;-0.007311673;39.241035;39.178497;39.25823;39.17379
96,0.9625482,0.0006261342,0.08752186,0.99994075,-2.2220287e-05,2.3611996e-05,0.0108850235,0.9625482;0.0006261342;0.08752186;-4.4951976e-05;4.6737456e-05;0.021770481;-0.00061592954;0.012504128;0.10394845;-0.0062116636;39.149937;39.088333;39.165215;39.08159
97,0.95965385,0.00048086848,0.08762538,0.9999417,-3.161803e-05,0.0003614833,0.0107845785,0.95965385;0.00048086848;0.08762538;-7.1029295e-05;0.00072224275;0.021569606;-9.61889e-05;0.013123622;0.105069146;-0.0059375213;39.043068;38.983578;39.055866;38.974293
98,0.95629084,0.00031446337,0.087685876,0.9999428,6.775309e-05,0.00027286494,0.010692335,0.95629084;0.00031446337;0.087685876;0.00012966333;0.00054714765;0.021385046;-0.00023380817;0.013436625;0.10447793;-0.0058881305;38.921764;38.86209;38.929943;38.851933
